Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	stringsAsFactor
TCGA-49-AAQV-01A	0.181812345545825	0	0.0163427722306097	0.044602183055428	0	0.260819946457635	0	0.0108000666411672	0.00251215243651843	0	0.0262955830484779	0	0	0.285753874157315	0.0523775279500379	0.0797260854253458	0	0.0212519273845803	0.0177055356670598	0	0	0	0.01	0.30276870974919	0.964812181678984	FALSE
TCGA-86-8671-01A	0.141346400602959	0	0.00902810909054222	0.0716145357092893	0	0.262279118859719	0.00347171927782616	0.00166260477994677	0.0501861041947239	0	0.0509248530205702	0	0.00129879327554174	0.198629342584195	0.0915853549603249	0.0970584554343078	0	0	0.020914608210054	0	0	0	0.01	0.342069756845445	0.944576011931727	FALSE
TCGA-91-6829-01A	0.269126199880461	0	0.0240169746225372	0.00820468573261951	0	0.138594095652095	0	0	0.0140237322273008	0	0	0.0339097762014773	0.00880610764705708	0.181095525458185	0	0.168305403709549	0	0.0308755065969287	0.116842425970577	0	0	0.00619956630121249	0.01	0.320053746301749	0.954544381442027	FALSE
TCGA-78-7537-01A	0.136293183833204	0	0.192074828773433	0.0647105034238741	0	0.122282551435391	0	0	0.0680356158715472	0	0	0.0430920009878549	0.0160859113929266	0.0447837530035737	0	0.199252352261655	0	0.0378739086123368	0.0755153904042035	0	0	0	0	0.46538294798896	0.884365083318214	FALSE
TCGA-91-8497-01A	0.235274429820616	0	0.198836373458326	0.0234462231581127	0	0.20598415234164	0	0.00795911361130042	0	0	0.0189550706730389	0	0.0126470106192839	0.0669694308430414	0.00383720665750264	0.123865852097623	0.0416035283103995	0.0105294138806256	0.0500921945284904	0	0	0	0	0.528940068134977	0.847971523990573	FALSE
TCGA-69-7973-01A	0.107520472432762	0	0.0503428210966589	0.0412108068517549	0	0.24488690326607	0.0599786664108919	0	0	0	0.0168334143110179	0.00443715626842118	0.0299973854028382	0.0472149666919075	0.00688309551478864	0.247136491048628	0	0.0588114932891481	0.0829997852286085	0	0	0.00174654218650419	0.02	0.226872715165976	0.985636667616319	FALSE
TCGA-NJ-A55A-01A	0.20416323207001	0.0226407005024151	0.0113019947390864	0.0600681469725117	0	0.34040039832468	0	0.00646417122482019	0	0	0.0416123883532375	0	0.0227768658601356	0	0.0515840468766192	0.108010840397697	0.0272679383029885	0.0220007800062539	0.0817084963695448	0	0	0	0.01	0.350941295632801	0.940113084099471	FALSE
TCGA-91-6849-01A	0.192490561978453	0	0.156201835101132	0.035415111512374	0	0.0696883138088801	0.00725724592149057	0.0328810884580117	0.00528548544903607	0	0.0295693498382184	0	0	0.310935739321105	0	0.10399710804955	0	0.0540876035233329	0.00219055703841659	0	0	0	0	0.457498444573371	0.890694389659282	FALSE
TCGA-49-AAR9-01A	0	0.0188844722146608	0.0131920991502468	0.106380003811662	0	0.0177586820456788	0	0.0957681884654066	0.00580065557816124	0	0	0.061848296622046	0	0.44173615701807	0.0714480549732045	0.0515200152345037	0	0.0827387695048879	0.0329246053814714	0	0	0	0.02	0.204481933362435	1.02838852284703	FALSE
TCGA-97-7552-01A	0.179569534235384	0	0.0767658320894783	0.134401449273646	0	0.253474350901523	0.00410330194337851	0	0.00298191469473822	0	0.0251604354780793	0.0176989960919651	0.0272581482364092	0.113077920513755	0.0638574791448912	0.0544045122017999	0	0.00300164562060287	0.0442444795743491	0	0	0	0	0.404904758494692	0.914921215513252	FALSE
TCGA-55-8092-01A	0	0.0796742141619521	0.15868710875528	0.155850382786466	0	0.207277456303737	0.0276661404723098	0.0323338428354267	0.0368821961389391	0	0.0338282047632675	0.0162829784055802	0.0207665761187958	0.0291308590357421	0.082486328616788	0.101626396106713	0	0	0.0175073154990025	0	0	0	0.01	0.340947226791386	0.949215813252481	FALSE
TCGA-75-6214-01A	0.00226764658161045	0	0.00376896171564354	0.0770115779543239	0	0.209779961889291	0	0.0179399034522373	0.00722808064298995	0	0.023805498413331	0.0142426764333815	0	0.267380677476375	0.0724690208403315	0.154717766303223	0	0.0988325180592373	0.0176225470792465	0	0	0.0329331631587786	0.09	0.0955787111908319	1.06309706288277	FALSE
TCGA-49-6744-01A	0.129726319146894	0	0.0752948475760099	0.0694092059376077	0	0.294243450581432	0.0128244575028158	0	0	0	0.021438672648893	0	0.0514085909450378	0.0617903381386333	0.0365137579897357	0.0992259988648771	0.0665738922361878	0.0452030157603424	0.0330821876678066	0	0	0.00326526500372667	0.01	0.352574042598808	0.936698728356694	FALSE
TCGA-64-1680-01A	0.200620064588089	0	0.058748302459721	0.0397248797876844	0	0.277799713495636	0	0.0230616019384356	0	0	0.012026388163507	0.00228059642381192	0.010871189112913	0.0186569869567003	0.0264527928699812	0.19851633503877	0.00601777227185434	0.0531554687155941	0.0720679081773021	0	0	0	0.03	0.159854926053692	1.02152347758196	FALSE
TCGA-95-7043-01A	0.193669931115975	0	0.109279889450545	0.104779438218409	0	0.175210791556758	0	0.0253723721770615	0.0317528544118029	0	0.0147606634071038	0.0152758265926609	0.0337219445660988	0.0587239934323332	0.0480311409308095	0.153312357036077	0.00815911193152503	0	0.0279496851728403	0	0	0	0	0.410765020334694	0.911970777504063	FALSE
TCGA-55-8091-01A	0.0764500435547341	0	0.0635295073461625	0.0138611045515359	0	0.261200832280128	0	0	0	0	0.00584116019589921	0.0366398069764179	0.0220205333958634	0.0586807281222555	0.0366353757422901	0.185338968419829	0.0440966608302861	0.0984528755839192	0.0888188114921415	0	0	0.00843359150853736	0.02	0.271772305455424	0.967976706609753	FALSE
TCGA-73-4676-01A	0.00637169838593736	0	0	0.051612736984988	0	0.194264399215668	0	0.0145229400452841	0.000631728623119358	0	0	0.0180943163874206	0.124550782404294	0.144482619565853	0	0.203015203224491	0.00632399464624154	0.0707384111905334	0.16539116932617	0	0	0	0.03	0.150886063167889	1.01999472218606	FALSE
TCGA-55-6982-01A	0.0217227376013523	0.0352945585933242	0.0348558971572006	0	0	0.172503163706751	0.00136726285449284	0	0.00294722723695882	0.006761339169926	0	0	0	0.224658821416186	0.0879177265563597	0.288028438502119	0.0107453141371897	0.0205113025482862	0.0897732029479513	0	0	0.00291300757190126	0.03	0.171263902269886	1.02298799195623	FALSE
TCGA-62-A46Y-01A	0.0507937621218649	0	0.00480305556303867	0.0573912207696532	0	0.207822673313429	0	0.0287766439570838	0.00129799407921002	0	0.0332225655034575	0	0.0389331677600264	0.0966801666044103	0.0573302759881161	0.301283588822061	0.0763681442743409	0.00323179624677211	0.0389986985730001	0	0	0.00306624642353599	0.04	0.119026222568498	1.03410438704201	FALSE
TCGA-44-2656-01A	0.0933728111698465	0	0.092260432956943	0.0890371392400976	0	0.247918345221184	0.0281503528244945	0	0	0	0.0128615873048454	0.00474224384661212	0.0212157519328719	0.066502895039678	0.0786146113073565	0.141202272644629	0.0164001960837275	0.0482588011966914	0.0585553495671639	0	0	0.000907209663858954	0.01	0.303520435276537	0.957954125468951	FALSE
TCGA-L4-A4E5-01A	0.104506953843194	0	0.0226137620085744	0.0758044626184381	0	0.280390130106172	0	0	0.00221442619902266	0	0	0.0350709918768028	0	0.247406213032418	0.052032424477375	0.160480866621657	0	0.00847847357043623	0	0.01100129564591	0	0	0.03	0.153817959881882	1.03187263814051	FALSE
TCGA-50-5051-01A	0.285997728352985	0	0.209557034293242	0.0127991343372868	0	0.0861553393008986	0	0.0418627173871397	0.00171912595203552	0	0.0288853464453902	0.00225303114845011	0	0.144545020337314	0	0.0741013826976007	0.0113719723280149	0.0892982426143532	0.00735738743286009	0.00409653737242996	0	0	0	0.524915469310048	0.851923392927193	FALSE
TCGA-49-AARQ-01A	0.148584867351371	0	0.0338811214168846	0.0998287668974471	0	0.128754806723792	0	0.0714943342162974	0.0100592450480815	0	0	0.0473967433250849	0.0117860948269182	0.135729659270577	0.12236143802871	0.145616874829045	0	0	0.0445060480657925	0	0	0	0.02	0.276624353323717	0.972967867968116	FALSE
TCGA-78-7161-01A	0.172053017778235	0	0.171433860543182	0.051985547316336	0	0.119208042416058	0	0.0120116285092198	0.0254645261358799	0	0	0.0426811007396976	0.00116517949478921	0.0544910251603902	0	0.112410795320073	0	0.179711108094096	0.0456959408872211	0	0	0.011688227604822	0.02	0.277259045159079	0.98105878633349	FALSE
TCGA-05-4426-01A	0.126647231871737	0	0.0115439200838499	0.0289199827308106	0	0.180619123474353	0	0	0.0507696602527551	0	0.0110065086042813	0.0168967231478703	0.0796634758300611	0.243062390124011	0.0173850743484008	0.18458665029343	0.00574564492086752	0	0.039751830812127	0	0	0.00340178350544601	0.02	0.197573040562354	1.00676354165027	FALSE
TCGA-97-A4M0-01A	0.0650060256667297	0	0.00918331267150058	0.0914003213626795	0	0.334319006607894	0	0	0.0366517640856373	0	0.0158319350735934	0.0252453134968596	0.0844947524177396	0	0.0475496811789237	0.134963420657588	0.0773485355354113	0.0236872465953475	0.0543186846500951	0	0	0	0.03	0.16593649793564	1.01720116759662	FALSE
TCGA-44-8120-01A	0.125283441808642	0	0.0398135132350129	0.0425740214453913	0	0.206424366537195	0.0169010002720857	0.00746585645574724	0	0	0.0413397383681076	0	0.0356194705358192	0.0685526886914634	0.0101078281545251	0.230140655558911	0.0569601679755761	0.0315724192734318	0.0775345628562225	0	0	0.00971026883187033	0.02	0.226963347592472	0.985253217878526	FALSE
TCGA-78-7147-01A	0.105044349862566	0	0.0102999676267409	0.0731993582883756	0	0.217729357815053	0	0.0232564088339038	0.0473472205645929	0	0	0.0108137618963884	0.0226396075168808	0.0693683198846316	0.221838801870461	0.10126425770672	0.0053356514833016	0.0171713660005573	0.0746915706498265	0	0	0	0.02	0.22037102344234	1.0110575103	FALSE
TCGA-86-7713-01A	0.0594239743938446	0	0.0775635965136903	0.0740489022747655	0	0.243426547299038	0	0.00793393369236658	0	0	0.00392228073748661	0.014915839626197	0.0550857393191294	0.102377234383047	0.0871577565672172	0.168644031508408	0	0.102994434898252	0	0	0	0.00250572878655699	0.03	0.182892499413097	1.01251907065409	FALSE
TCGA-67-3773-01A	0.107548418178188	0	0.041563353467098	0.0288851084023192	0	0.272731821811894	0	0.0197883454083082	0	0	0.0120980946538906	0.00995137466213469	0.00883356697744311	0.028605979213006	0.0635835575403916	0.216752928868642	0.0995983135226068	0	0.0900591372940778	0	0	0	0.02	0.262544243209037	0.972216199412611	FALSE
TCGA-44-A479-01A	0.0711563179630986	0	0.117121660031259	0.0505370855209843	0	0.375231178391659	0.00757284433687449	0	0	0	0.026480604190364	0.00535048595194559	0.0174410271311166	0.0666925612252977	0.119222051782596	0.107919358097842	0.00321215461099581	0	0.0320626707659667	0	0	0	0.01	0.28970432707548	0.970617527196558	FALSE
TCGA-05-4422-01A	0.177145573967726	0	0.185456319252404	0.116072651764122	0	0.253890735508797	0.00595503765472943	0	0.0185219361795518	0	0.00910718011972614	0.0395808929650986	0.0290883732974249	0.0401897049964888	0.0312259936395917	0.0894442295755433	0	0.00432137107879713	0	0	0	0	0	0.465097331397644	0.886560978552318	FALSE
TCGA-49-4494-01A	0.0452743903211731	0	0.00927267095974075	0.0899849912467618	0	0.184810507518506	0.0208907271820728	0.0446952979593018	0.00901138706971073	0	0.00660536681900152	0.0136763870953758	0.0187051841419802	0.0658330934751181	0.0824007030691205	0.227870496193178	0.116191668413518	0.0116597778015664	0.0531173507338749	0	0	0	0.04	0.117393160862476	1.03122663348528	FALSE
TCGA-91-6830-01A	0.0648532016188823	0	0	0.0665858176738443	0	0.137202011228617	0	0.00457590106304319	0	0	0.0171305227506182	0.0223299929463666	0.0130766862240418	0.225260139367636	0.0122241260249178	0.182733085780131	0	0.173215356571564	0.0659900369904751	0	0	0.0148231217598624	0.03	0.161681722408355	1.02382166073747	FALSE
TCGA-44-7669-01A	0.128514384700626	0	0.00846499527461624	0.0877773725500697	0	0.265180225542829	0	0	0	0	0	0.00343251860072354	0.0458300733984357	0.075245691484166	0.0516855297751685	0.240353655787131	0.00480018243857538	0.0177512532418157	0.070964117205842	0	0	0	0.02	0.252727049369557	0.978750608564685	FALSE
TCGA-50-5066-01A	0.0123303352702994	0.0192681012738313	0.0535988670034736	0.16534882622099	0	0.136434434469971	0.0913273183566364	0.001533030743621	0	0	0.0114498957169802	0	0.0159916550809692	0.13179231719717	0.0744394142986563	0.256796888326373	0.00211283387126508	0	0.0275760821697629	0	0	0	0.03	0.162305327248864	1.01723049212281	FALSE
TCGA-64-5815-01A	0.144463073484582	0	0.0300262162263261	0.00243867553595224	0	0.230745988194418	0.00672010042679454	0	0.00520224193353453	0	0.0056131887239371	0	0	0.33665618402738	0	0.149789576465601	0	0.0761125788244815	0	0.00939912443459375	0	0.00283305172239856	0.01	0.340548456246239	0.94974102727858	FALSE
TCGA-50-5939-01A	0	0.101367766834113	0.0719427112361178	0	0	0.237145981645654	0.00759465295476724	0	0	0	0.0156191156901769	0.0138412713991397	0.0160699502442513	0.205542266004079	0.0468709188151368	0.227640186338055	0	0.00810194318236728	0.0365318123361289	0	0	0.0117314233200129	0.02	0.24925615338811	0.983672814726305	FALSE
TCGA-MP-A4TA-01A	0.0580518604064719	0	0.0520560767124798	0.0599297048908971	0	0.284960666964037	0	0.0310987166350821	0.0107118749198354	0	0.0925120259441924	0.0159469503650074	0.024213973846246	0.123002794828807	0.0214238278287504	0.139481445920039	0	0.086610080738154	0	0	0	0	0.03	0.177295080109767	1.01569575403664	FALSE
TCGA-64-5778-01A	0.192776067773347	0	0.0863103092655875	0.193762583781029	0	0.158010654669468	0.0416486668416588	0.0133800160636662	0.0249813805305968	0	0	0.00706986322720802	0	0.0554709207118629	0.105456823802762	0.0934381737854934	0	0.0101638307384172	0.0175307088089037	0	0	0	0	0.427758397196627	0.904495118887278	FALSE
TCGA-80-5611-01A	0.00351908598610409	0.00242077659825083	0	0.0141273979234944	0	0.123719151139381	0.0163394762996459	0.0236085393067052	0.0181665649595907	0	0.0182283799907247	0.00501828567022918	0.0953160548194499	0.329800860631026	0.107028384487555	0.18385230781913	0.000875544631108318	0	0.0579791897376039	0	0	0	0.02	0.231497784437719	1.00489626948689	FALSE
TCGA-44-2662-01A	0.016675531061314	0	0.0582613167068644	0	0	0.155468931071302	0.0145623094816695	0	0	0	0.0206714976312705	0	0.167303987548895	0.231616856989102	0.0442134285462634	0.213035265506008	0	0	0.0472932365861968	0	0	0.0308976388711138	0.02	0.218959997088035	1.00002821531746	FALSE
TCGA-05-5429-01A	0.176880199172372	0	0.160301878882215	0.0116927686320688	0	0.275201039943995	0	0.00137786220395143	0	0	0	0.0281531168998396	0.0166599239945826	0.0454813862879656	0.0214669213933055	0.165319305640449	0.0205920152848337	0.0216480385225335	0.0400931248950437	0	0	0.0151324182468456	0	0.399003451460121	0.918722719794542	FALSE
TCGA-38-4632-01A	0.0361132740972635	0	0.00843996926458915	0.0607524374662972	0	0.146997940623254	0.0526895705441309	0.0283578174250539	0	0	0.0246850271737915	0	0.0242654313741631	0.065951936765141	0.0311620358409245	0.278614796252242	0.106997322604992	0.0605035571720484	0.0561012239210045	0	0	0.0183676594751044	0.02	0.234188821612142	0.983493548306971	FALSE
TCGA-O1-A52J-01A	0.00214374657042144	0.00186727618579937	0	0	0	0.223372826850845	0	0.00148369657391042	0.00327458367535491	0	0.00798089298657212	0.0129530640778197	0.261920598678445	0.120223519463934	0.0191764532796009	0.196671503738608	0.0418927265757094	0.0498285790306919	0.0572105323122872	0	0	0	0.03	0.153597167062995	1.02352536054381	FALSE
TCGA-75-6206-01A	0.0363003383653432	0	0.0053770381579141	0.0235682489140194	0	0.140417267836875	0	0.0183323104446509	0	0	0.023282764446521	0	0	0.38465095421665	0.0152157488246358	0.286834667579549	0	0.0295952080910296	0.036425453122811	0	0	0	0.01	0.286057956537075	0.988162748816972	FALSE
TCGA-64-5774-01A	0.164247840643246	0	0.32027192966653	0.0449239605208972	0	0.107281657910418	0	0.0292868085581398	0.0385749329745142	0	0	0.036935555774332	0	0.137456978947174	0.0196559603669581	0.0748654546374228	0	0.0166534207853517	0.00932326358974994	0	0	0.000522235625265878	0	0.509913182856333	0.866824403023972	FALSE
TCGA-05-4418-01A	0.204650298853415	0	0.122767546388034	0.0699875273476156	0	0.252693577703015	0	0	0.0105657538817134	0	0	0.0357354281564129	0	0.0729530819947522	0.0329254242054239	0.143927229593433	0	0.0443845526653157	0	0	0	0.00940957921087013	0	0.389723016571569	0.924209001627341	FALSE
TCGA-64-1677-01A	0.158058118991852	0	0.0730875873532372	0.0101145520552501	0	0.31858420724125	0.00338466994447944	0.0594850151625598	0	0	0.0828420605092276	0	0	0.101644562372318	0.122753754937126	0.0447721191550507	0	0.0155568655571924	0	0.00739651948748118	0	0.00231996723297547	0.02	0.274998936366135	0.980684816379331	FALSE
TCGA-55-8507-01A	0.101710585527641	0	0.0162554869104123	0.0799306543839498	0	0.267435844785687	0	0	0.00286902345073284	0	0	0.0221565115159397	0.0214134533021763	0.298264595379303	0.0255710491252688	0.114338091083937	0	0	0.00245311856405544	0.0095052110796493	0	0.0380963748912472	0.03	0.186554624312232	1.01986839755397	FALSE
TCGA-05-5425-01A	0.0859265449584589	0	0.0385764294671809	0.0713637445820827	0	0.188824325542955	0.0511368793656793	0	0	0	0.0399087768530957	0	0.00609809072551888	0.129485564128122	0.07145737978762	0.155897929318811	0	0.102777190966328	0.0375828374160812	0	0	0.020964306888067	0.02	0.250569763140728	0.979480813178274	FALSE
TCGA-49-4510-01A	0.174141883963116	0	0.343911935546627	0.0587865440053073	0	0.089615634077843	0	0.0455591350477604	0	0	0	0.0384009031010739	0.0158017255026373	0.003114909872089	0.00214229521679771	0.188137431343748	0	0.023141970684866	0.0172456316381338	0	0	0	0	0.517024932426727	0.8655276123836	FALSE
TCGA-78-8655-01A	0.0554366092943221	0	0	0.070555925733212	0	0.131637244335645	0	0.0151407643316451	0.0520517832984329	0	0.0112908492177238	0.0163170178429259	0.0387966780540067	0.265589051149938	0.0633037004381725	0.222431701680633	0	0.00110843829144423	0.0534117725797502	0	0	0.00292846375214869	0.02	0.234617211542072	0.994383222420598	FALSE
TCGA-55-6979-01A	0.155070718352008	0	0.0573721862307076	0.0258336943933228	0	0.281096829591865	0.0161713761302232	0.00532598561544398	0.00671933062364962	0	0.0293087466405955	0	0.0171125614175853	0.0660838341009809	0.0985725170162525	0.193149898260938	0	0.000642159046620215	0.0457169694475412	0	0	0.00182319313226602	0.01	0.348339046459741	0.939322043157366	FALSE
TCGA-NJ-A7XG-01A	0.0896644677463779	0	0.14381934247056	0.0111223017435039	0	0.271336067029093	0	0.0191518052844851	0.00419615969712434	0	0	0.0625897207083476	0.0109460441163235	0	0.0156659525443236	0.123401989345108	0.0443249816703174	0.0812052184591265	0.122575949185309	0	0	0	0.16	0.0726361774118824	1.05538302541459	FALSE
TCGA-91-8499-01A	0.0432111720894911	0	0.0164652996292564	0.0408258392907512	0	0.170511656936238	0	0.0404088229550127	0	0	0.00593033451445069	0.00491133921425502	0.0492907018137003	0.119267362136693	0.106562806919465	0.315449362640688	0.00535518618017526	0	0.0818101156798231	0	0	0	0.03	0.131533749972647	1.03258214032085	FALSE
TCGA-50-7109-01A	0.20689718008877	0	0.167390931759801	0.0642662890916603	0	0.235592153482121	0.00376565614930882	0.00378893043861858	0.00814415327243756	0	0	0.0529139604454597	0.028576221600656	0.0277280209400287	0.0461726907242758	0.101404492535638	0	0.00178298068791475	0.0476386943683219	0	0	0.00393764441498762	0	0.527851102002546	0.848863044848857	FALSE
TCGA-97-8547-01A	0	0.00565718708528238	0.00417293705425839	0.0183553234405706	0	0.0909570024801279	0	0.00771345960347113	0.00386347963432584	0	0	0.0143735892611497	0.0126596307750083	0.560648814553516	0	0.124388257205036	0	0.104528327115427	0.0526819917918267	0	0	0	0.01	0.321038109455942	0.989804483491839	FALSE
TCGA-49-4514-01A	0.122543869554062	0	0.0139387258899982	0.159006116309258	0	0.178647592103316	0	0.0682803766732148	0.0796422166328812	0	0.00927665279647383	0.0442146688276744	0.018675104628481	0.0482266645934295	0.0446263527815809	0.120523759955489	0	0.0620760200743549	0.0303218791797867	0	0	0	0.02	0.20671907313594	1.00824012320584	FALSE
TCGA-78-7153-01A	0.15514314104529	0	0.11946020886506	0.17684301322505	0	0.207267420450124	0	0	0	0	0	0	0.00860677856747108	0.0643499022208357	0.0261788231872595	0.136281685159529	0.00984368131011982	0.017148950385308	0.0772632371658372	0	0.00161315841811621	0	0.01	0.375073331504508	0.929264319550881	FALSE
TCGA-55-6971-01A	0.0518756040912233	0.0191985831066953	0.0868247169681336	0.0658660620147072	0	0.266380929905972	0.0227195366696221	0	0	0	0.0106595576120573	0.028552321681631	0.0274249253274581	0.122662130401705	0.0621330534229364	0.123915601173029	0	0.0494992839946535	0.0574903542606864	0	0	0.00479733936949074	0.01	0.299137394530762	0.959419476864977	FALSE
TCGA-49-AARE-01A	0.207928355225792	0	0.101583038193706	0.0156927104030566	0	0.109900092553527	0.00455662994611451	0.0577254242232281	0	0	0.0497029248697289	0	0	0.279710661455111	0.0601147584535879	0.0950293232441225	0	0.00579546995027789	0.0122606114817477	0	0	0	0	0.455913066499463	0.889555085098119	FALSE
TCGA-69-8254-01A	0.109486274524119	0	0.0580144549356291	0.0748509593418342	0	0.219366519358	0	0	0.00592430224520011	0	0	0.0315914440025351	0.0293248103721967	0.0775430493053258	0.0666442899977055	0.21732327608117	0	0.024258582329317	0.0718922700209557	0	0.0137797674860107	0	0.02	0.245871225102717	0.980493211867956	FALSE
TCGA-49-6761-01A	0.0550960902577826	0.00304998280718785	0.0538272496305283	0.157707156837638	0	0.131391968733882	0.12606262378686	0	0	0	0.0852811748191091	0	0.0276025217325506	0.0857771963410038	0.0491388673167738	0.161537076901951	0	0.0428477656956057	0.0206803251391265	0	0	0	0.02	0.226830307780749	0.989321406799431	FALSE
TCGA-69-7980-01A	0.021208838197567	0.0128814801645805	0	0.107576241075768	0	0.241213404880585	0	0.0288830535716572	0	0	0	0.0376529886307498	0.0330846310360821	0.0409982748907564	0.0894864225880689	0.27830828396848	0	0.0173312233887799	0.0879590127945577	0	0.00341614481236758	0	0.03	0.186227871111987	1.00919406226812	FALSE
TCGA-69-8253-01A	0.165128866243731	0	0.160554532103548	0.0402808178104568	0	0.206352911976271	0	0.0228125212181503	0	0	0	0.0458428309047974	0.0240430505321355	0.0565736934730153	0.00886686338554688	0.121759665884249	0.00300609327486767	0.0691370942605928	0.0650607117458436	0	0	0.010580347186795	0	0.505556341365881	0.863319516890914	FALSE
TCGA-95-7947-01A	0.176902210206561	0	0.0868456721987385	0.0682046243923978	0	0.211602978691442	0.0069809423051901	0.0197326509541472	0	0	0.0395446218172313	0	0.00794289266455729	0.072760560387462	0.0543130640738912	0.20267966061201	0	0.0346446493211353	0.0153783505069547	0	0	0.00246712186828174	0.01	0.36833513883151	0.931214059476536	FALSE
TCGA-95-8039-01A	0.041869209730548	0	0.00356946833856576	0.0188800015772446	0	0.334187694393821	0	0	0.0116375671407981	0	0.0269354127087257	0.0160941751493727	0.0404031102173772	0.0134188963413288	0.0415389065945043	0.207560239038562	0.09382619851032	0.0793749169681498	0.0673106213576406	0	0	0.00339358193304177	0.02	0.242299297689649	0.98163148622235	FALSE
TCGA-62-8394-01A	0.0774508588846931	0	0	0.0195601924385976	0	0.216090631642101	0	0.0134073396464089	0.0428314928372047	0	0.0407311783994268	0	0.0115190959198223	0.28071339943379	0.0693904464456112	0.158825829847903	0	0.0468316794713295	0.0226478550331113	0	0	0	0.04	0.125082720258941	1.04368947289818	FALSE
TCGA-55-8616-01A	0.245015652679006	0.00963152130487853	0.0265202143067911	0.0169192031338543	0	0.349667274278633	0.00490356811525044	0	0	0	0.0372020756724368	0	0.0267491054031092	0.0148251043400908	0.0798163378329119	0.150778679527779	0	0.01110731026246	0.0268639531427992	0	0	0	0.01	0.325057577101765	0.954408147423432	FALSE
TCGA-55-6986-01A	0.129939421555379	0	0.0262406860087003	0.0412373497124225	0	0.315792980973392	0	0	0	0	0.000886522279150314	0.00399168736660995	0.0088864846208496	0.0378562122241138	0.0154974579227639	0.319289559865477	0.0372913022805647	0.0142429482656753	0.0472000066965558	0	0	0.0016473802283453	0.02	0.261181463546575	0.977144070091484	FALSE
TCGA-49-6743-01A	0.121525992822805	0	0.0930482269917336	0.047207572423241	0	0.227256812550607	0.0108471148812193	0.00106299372949748	0	0	0.0660506050136169	0	0.0139607441436554	0.189577545972856	0.0467503036753828	0.154069936653126	0	0.0235075979602038	0.00390645105459535	0	0	0.00122810212746098	0.01	0.348089347171932	0.940534104864352	FALSE
TCGA-49-AAR4-01A	0.0647918593611592	0	0.0211191242207504	0.340645928146444	0	0.171021815603474	0.0465897074964502	0.0488784486335301	0.0155274623275897	0	0.0431906277599648	0	0.0199696970260034	0.125241578763876	0.0370134484111653	0.0444615281102466	0.000925423384112738	0	0.0206233507552332	0	0	0	0.03	0.145637423302904	1.05194532111673	FALSE
TCGA-35-3615-01A	0.209374743623772	0	0.0596038277667623	0.067028198201613	0	0.0937981391263155	0.00336033215103885	0.0439416456938253	0.00345478953331128	0	0	0	0	0.0785858174284514	0	0.333017456879466	0	0.0498007071562337	0.0504629133843666	0	0	0.00757142905484486	0	0.418697527292568	0.907628112731208	FALSE
TCGA-99-AA5R-01A	0.190298144772832	0	0.029939670392652	0.0864098677559019	0	0.329695722620181	0	0.0137652635837328	0	0	0.0236244661531115	0.0168862597878631	0.0185665265108204	0.121372271220501	0.0557898590639526	0.0996372917628918	0	0	0.0140146563755595	0	0	0	0.01	0.359472868219535	0.937469831389739	FALSE
TCGA-05-4417-01A	0.166753673327602	0	0.0791646715562174	0.0378610031097666	0	0.312621648813831	0.0270799449561446	0.0158065127853137	0.00506820844220722	0	0.0409957726873005	0.0101608419580267	0.0369279727276955	0.114681410441005	0.0103593173762834	0.0731771934994149	0.00816293636234283	0.0611788919568477	0	0	0	0	0	0.394369394089972	0.91946734927629	FALSE
TCGA-53-7624-01A	0.155107056504878	0	0.0546812006897179	0.0819560621554683	0	0.106814097899771	0.0108546900475994	0.0170254291589225	0.0164559175992956	0	0.0456774691912242	0	0	0.190053887068372	0.160945726506088	0.0946495981834389	0	0.0519743118268071	0.0138045531684175	0	0	0	0.01	0.319389777628977	0.959097468556913	FALSE
TCGA-97-A4M2-01A	0.153794630060342	0	0.081278322538552	0.0631140457833856	0	0.153527777392384	0.00253236293842714	0	0.0122585582468257	0	0	0.0415726889221977	0.0484316977739989	0.165829498254915	0.0112124467664167	0.144777205047957	0	0.0157566667582139	0.105115750941858	0	0	0.000798348574525947	0	0.450996230009726	0.892753624692605	FALSE
TCGA-97-A4M3-01A	0.196997065587917	0	0.0644228409910496	0.0322775704212963	0	0.276240466959367	0	0.0273472936933512	0	0	0.0122516752691665	0.0141471936145402	0.0738388280266362	0.0629822550139107	0.0162512803654667	0.165148114868297	0.0171825139469432	0.028629154240897	0.00397290500916051	0.00831084199200123	0	0	0.07	0.100952542573602	1.04765558307967	FALSE
TCGA-44-2668-01A	0.0550645509061089	0	0.0280861767774956	0.0246165579589466	0	0.127715246544479	0.0533188501685708	0	0	0	0	0.0376144201000359	0.0539709925129874	0.356415635787107	0.0806275939563781	0.0965003887951177	0	0.0326149094311187	0	0.0459704166424708	0	0.00748426041918353	0.01	0.335094101503838	0.952025201027127	FALSE
